"date","year","month","quarter","day_of_week","day_of_month","week_of_year","is_weekend","is_month_end","is_month_start","gdp_index","unemployment_rate","consumer_confidence","stock_market_index","temperature","precipitation","weather_severity_index","marketing_spend","email_campaigns_sent","social_media_impressions","influencer_collaborations","tv_ad_spend","competitor_price_index","shipping_cost_index","inventory_availability_rate","website_traffic","page_load_time_ms","mobile_traffic_pct","site_downtime_minutes","new_product_launches","daily_sales","order_count","avg_order_value","unique_customers","return_rate_pct","customer_acquisition_cost"
2022-09-09,2022,9,3,"Friday",9,36,0,0,0,132.75316983266,7.95149427773296,99.6266058832596,3233.40139342134,24.9276547167629,0,8,21845,2,1136882,0,13942,168.724499280556,42.0370981641014,95.9,479006,2186,73,6,0,30663,354,86.62,271,14.7,268.7
2022-09-10,2022,9,3,"Saturday",10,37,1,0,0,133.576436907974,7.90430152348865,98.9574146556101,3230.70558237108,29.9665697334125,0.320593808354469,8,17299,2,689055,0,3937,168.849419012072,43.2218133785442,89.6,475064,1413,63,5,0,28112,314,89.53,234,10.3,246.42
2022-09-11,2022,9,3,"Sunday",11,37,1,0,0,133.833810954718,8.00895182325044,97.1628992540405,3223.215408612,32.5056716479218,0.468623196155457,2,17934,2,912564,0,1320,168.792347769527,44.9539182305721,85.9,289103,3021,53,2,0,30354,348,87.22,262,2.7,228.17
2022-09-12,2022,9,3,"Monday",12,37,0,0,0,134.210442887782,8.09796609292521,100.088806853888,3227.37823294404,34.6194525172253,0.0137786669459683,4,22604,3,266593,0,12774,169.685577675117,43.8447299763215,94.9,131035,809,46,2,1,25249,344,73.4,220,12.2,342.48
2022-09-13,2022,9,3,"Tuesday",13,37,0,0,0,135.824744336613,7.96821344227759,99.7317273879006,3188.01843752468,36.2650540269328,0.217890617465754,1,6052,1,1262299,2,2350,171.139999841937,43.6333828634088,97.9,280634,2996,51,6,0,22171,326,68.01,258,11.2,78.19
2022-09-14,2022,9,3,"Wednesday",14,37,0,0,0,136.617833653192,7.98628158320612,95.9725986535244,3175.7756354471,40.762378863529,0.180122696401257,1,17769,1,776097,1,14192,172.44074088363,42.0406974589745,92.5,139601,3187,64,3,0,24733,352,70.26,246,12.3,240.77
2022-09-15,2022,9,3,"Thursday",15,37,0,0,0,136.682605346113,8.0311351370707,93.0502741897215,3186.95160793092,20.1290991155427,0,8,21784,2,1738574,1,9743,172.991741069758,40.9832839892813,96.5,415253,939,71,5,0,28095,327,85.92,296,9.9,245.32
2022-09-16,2022,9,3,"Friday",16,37,0,0,0,137.299593037015,7.99712137685754,92.2848156125613,3176.71773783649,40.7938919066786,0,4,8739,2,971504,0,3871,173.789014961419,41.6878755309052,91.5,318981,2763,59,4,0,25401,351,72.37,253,5.9,115.14
2022-09-17,2022,9,3,"Saturday",17,38,1,0,0,136.723727626729,8.06876785130869,90.1014526072178,3201.2505220655,38.2003426052641,0.28314513194787,6,6749,0,1182757,0,324,172.26766855639,41.4206025576056,85.3,153829,2630,53,3,0,21370,294,72.69,233,3.7,96.55
2022-09-18,2022,9,3,"Sunday",18,38,1,0,0,135.780980813673,8.15815625044122,88.1900135843528,3173.80109351008,31.1835945515484,0.297489035569849,7,23126,3,717115,1,6733,171.354126103758,42.8202184249737,98.2,413166,3462,73,6,0,28195,328,85.96,204,2.3,377.88
2022-09-19,2022,9,3,"Monday",19,38,0,0,0,135.92357295028,8.17146840105807,85.3838563931911,3135.86295687383,28.3894265688945,0.505312665752123,6,10051,3,463617,0,4816,172.074886992024,42.2198344839341,95,213828,1859,65,2,0,20220,218,92.75,193,6.4,173.59
2022-09-20,2022,9,3,"Tuesday",20,38,0,0,0,135.921095002318,8.11341986089465,86.0001416171837,3090.40761815862,29.2365503066739,0,4,11864,1,1390994,0,3357,172.120493285274,41.7574070234072,87.5,242297,3191,61,4,0,21603,308,70.14,224,14.5,176.55
2022-09-21,2022,9,3,"Wednesday",21,38,0,0,0,136.485424665783,8.20699460185831,88.5046565106488,3103.80956686625,28.202645920551,0.0436113681763699,8,5581,3,1128963,0,4765,170.650715681731,40.1489776857113,89.6,190381,3188,63,8,0,20665,226,91.44,200,13,93.02
2022-09-22,2022,9,3,"Thursday",22,38,0,0,0,137.149644328983,8.25478358639209,89.8994480210642,3110.68033395471,23.1539264443316,0,4,7255,3,744017,0,271,170.699403471087,40.7101706761068,90.9,324601,3144,45,6,0,20864,307,67.96,190,13.4,127.28
2022-09-23,2022,9,3,"Friday",23,38,0,0,0,137.080900244888,8.25761532881959,90.4675856576708,3105.62061113116,24.8459802701151,0.34349789734239,1,18645,2,276329,0,4913,170.194906525283,40.2418403048927,95,242769,2820,57,6,0,27316,358,76.3,276,10.9,225.18
2022-09-24,2022,9,3,"Saturday",24,39,1,0,0,137.279564484821,8.04709757825669,90.1018539330755,3147.35455763007,27.4065445485163,0.154755088842339,8,5629,0,211608,0,4825,168.726699573486,41.1457209220963,97.6,180014,3264,54,5,0,22430,238,94.24,170,3.8,110.37
2022-09-25,2022,9,3,"Sunday",25,39,1,0,0,137.158954659145,7.80865695990543,90.4079129311175,3168.75360259966,49.0711464924589,0.548251053616999,2,13531,1,691628,0,1218,169.53649603538,39.165929064556,96.9,264265,3092,64,10,0,26343,345,76.36,313,2,144.1
2022-09-26,2022,9,3,"Monday",26,39,0,0,0,137.405273585521,7.69829142154355,88.3116593152605,3180.09906587037,31.0439526209618,0,1,13113,4,1755740,0,11624,169.117396625611,38.4816996267036,98.5,179674,1220,61,6,1,23580,360,65.5,234,5.9,186.79
2022-09-27,2022,9,3,"Tuesday",27,39,0,0,0,138.527165697634,7.45940715540043,89.628765242749,3163.81782266116,23.7667910530222,0.562149039289513,10,23549,1,1186891,0,13708,168.922299508528,37.630735779405,98.2,273256,1791,70,6,0,25850,315,82.06,185,15,424.31
2022-09-28,2022,9,3,"Wednesday",28,39,0,1,0,139.055259135402,7.35687798682831,92.6697845411595,3126.2466070736,37.6022594504451,0.050522156311069,5,24614,1,1840210,0,6116,169.46642165063,40.7574742677373,97.4,410382,2930,48,3,0,28317,366,77.37,239,3.6,343.29
2022-09-29,2022,9,3,"Thursday",29,39,0,1,0,138.251315708707,7.46648107517775,93.6139034799975,3091.91247693572,33.5946487427315,0.18159265322586,6,7072,1,1065158,0,3243,168.801299372425,42.1445586772245,89.6,193268,3268,71,6,0,21541,314,68.6,198,14.1,119.06
2022-09-30,2022,9,3,"Friday",30,39,0,1,0,138.322325715195,7.48194535675879,91.288522314361,3111.75546840309,31.3346986910226,0,5,14168,1,1207119,0,934,170.225742930468,41.6665421336379,90.6,52092,2471,48,9,0,23476,337,69.66,223,2.9,211.78
2022-10-01,2022,10,4,"Saturday",1,40,1,0,1,138.860561726898,7.48177984473105,88.085327164068,3112.41259728582,33.2645285543788,0.0662132218524177,2,7404,3,1507819,0,11506,169.841716866737,42.2248291071097,87.6,260685,2106,68,3,0,26465,301,87.92,233,12.3,105.92
2022-10-02,2022,10,4,"Sunday",2,40,1,0,1,139.484816698571,7.49025496384203,87.2585244133821,3135.47411467853,35.7881001498457,0.175111140368305,6,23774,0,1468855,0,12827,169.134056141458,41.5108684038396,95.2,317836,2439,50,2,0,29106,315,92.4,275,14.9,288.17
2022-10-03,2022,10,4,"Monday",3,40,0,0,1,139.756697736465,7.53808561280087,86.3093894967601,3187.92100058605,35.7107682737994,0,6,24887,3,165920,0,2416,169.332630169321,40.2962436927233,96.7,182255,2582,69,6,0,26603,407,65.36,295,14.6,281.21
2022-10-04,2022,10,4,"Tuesday",4,40,0,0,0,139.62456934181,7.53126082101164,87.3763186020311,3221.29823216388,43.6925214769644,0.461521624988904,5,22440,1,425443,1,10453,170.18513349808,39.8048768412915,86.3,477354,3224,67,3,0,26988,309,87.34,179,7.1,417.88
2022-10-05,2022,10,4,"Wednesday",5,40,0,0,0,138.764463479003,7.35696846122324,85.6795898019168,3231.24091235158,43.9616375758689,0.007840454606933,8,18498,3,1710457,0,6387,170.213494919406,38.6104156316276,89.9,350803,2204,58,3,0,28970,344,84.22,200,2.5,308.3
2022-10-06,2022,10,4,"Thursday",6,40,0,0,0,138.838854132546,7.44120884559862,83.3832106799915,3202.16007964558,46.0563401876245,0.410275948743915,8,21443,3,1975641,0,7725,169.792213136459,37.7110730446685,98,469738,836,55,10,0,27641,333,83.01,195,5,366.55
2022-10-07,2022,10,4,"Friday",7,40,0,0,0,139.405375095377,7.60037778154244,83.1242270644415,3206.73705176703,39.1845433657756,0,2,14035,5,1543324,0,11368,172.014959946558,37.1967747637682,87.9,181498,859,54,2,0,30509,370,82.46,279,12.9,167.68
2022-10-08,2022,10,4,"Saturday",8,41,1,0,0,140.055162064069,7.52082295637895,84.5976198757255,3167.00942029944,26.9423672270288,0.111529582480463,6,12104,1,1210650,0,7937,172.281261960085,34.9794364204089,87.9,145060,3483,49,7,0,28722,346,83.01,207,9.1,194.91
2022-10-09,2022,10,4,"Sunday",9,41,1,0,0,139.777860979183,7.52039963455544,85.9022972296117,3134.0439030268,34.6411398404253,0,7,20823,4,1539761,0,7519,172.860537893273,36.0786443415318,96.1,484133,2083,56,4,0,32225,361,89.27,300,12.5,231.37
2022-10-10,2022,10,4,"Monday",10,41,0,0,0,140.44340153403,7.58651393953605,85.5637480612818,3128.39285200261,41.9081337351242,0,0,8769,2,1777061,1,4058,171.762538418022,36.3425589691513,95.7,329464,3245,49,6,0,25272,343,73.68,234,6.9,124.91
2022-10-11,2022,10,4,"Tuesday",11,41,0,0,0,139.611390208861,7.51300105256136,87.2308988610277,3142.24842742346,29.8485547466645,0,4,22062,1,756370,0,11393,172.332083749046,37.8380455777499,90.1,182106,1455,49,5,0,26745,324,82.55,284,8.8,258.94
2022-10-12,2022,10,4,"Wednesday",12,41,0,0,0,140.249978385532,7.57218721765455,86.9253962881697,3179.71018755059,56.6239767000249,0.097702456755039,4,23127,1,1504320,0,8040,171.924853759313,37.4286451422932,95.4,308796,3022,67,5,0,27430,364,75.36,320,11.9,240.91
2022-10-13,2022,10,4,"Thursday",13,41,0,0,0,140.315478450114,7.55943161079831,86.9869297730125,3176.11732918868,46.8180269606252,0.477729402540841,9,9428,1,1688812,1,9616,171.981116794748,38.7534060183182,87.3,301625,3387,52,6,0,21688,247,87.81,145,14.6,216.74
2022-10-14,2022,10,4,"Friday",14,41,0,0,0,139.890012884078,7.71397774643867,89.9138506743934,3165.91144513461,37.770649778484,0,6,9040,1,1385808,0,11073,172.15275141103,38.7879333213039,86.3,355826,1283,53,9,0,26789,290,92.38,178,12.9,169.29
2022-10-15,2022,10,4,"Saturday",15,42,1,0,0,140.001379123087,7.64335941458931,88.8124242679987,3141.70153492435,34.2689739239596,0.111747467760465,8,10522,4,1430238,0,12203,172.150376645601,39.0596157238992,85.9,99885,2014,53,6,0,28222,312,90.46,201,7.2,174.49
2022-10-16,2022,10,4,"Sunday",16,42,1,0,0,140.515442249396,7.81873664519912,87.8863496167402,3140.66854385838,33.7975422218886,0,4,12630,2,1284758,0,12726,171.553904812691,39.9610974783622,94.2,111491,1535,49,4,0,28753,429,67.02,244,8.3,172.54
2022-10-17,2022,10,4,"Monday",17,42,0,0,0,140.592568248397,7.68219346882789,86.4406626824738,3088.18188865593,37.0318517555387,0,2,8433,2,1802771,0,3253,171.02283488711,39.9368701778482,85.9,468372,1402,66,7,0,22466,255,88.1,166,7.5,169.34
2022-10-18,2022,10,4,"Tuesday",18,42,0,0,0,141.023073764801,7.79782792346222,86.3776961879406,3071.08512342439,33.5201379942093,0.370893225602983,7,5855,1,1400829,0,12826,171.828287020272,40.209754771358,96.9,238461,1027,65,8,0,21679,315,68.82,282,14.5,69.21
2022-10-19,2022,10,4,"Wednesday",19,42,0,0,0,141.227583295667,7.80868674786365,86.1875825058896,3082.91637566845,48.4457218176151,0.366957533203101,8,15866,3,347500,0,6402,170.714701732088,40.9687282930218,93.8,281523,1967,57,3,0,24135,307,78.62,264,11.2,200.33
2022-10-20,2022,10,4,"Thursday",20,42,0,0,0,141.384122135546,7.67718879410953,87.7861281131237,3064.85715476567,30.4593759791828,0.131952588906251,2,7841,1,116994,0,1354,171.98571672715,40.751200681253,91.7,68887,2278,58,4,0,22145,267,82.94,150,7.5,174.24
2022-10-21,2022,10,4,"Friday",21,42,0,0,0,142.711942143999,7.68753108286132,89.8331732939682,3071.82369629606,39.4950588488939,0.465027605222272,9,23467,3,1224115,0,5722,172.65011155783,41.7739386426996,92.4,111568,1120,67,5,0,30083,373,80.65,210,4.9,372.49
2022-10-22,2022,10,4,"Saturday",22,43,1,0,0,142.378822383144,7.66225865244664,90.2030635564413,3047.16323895835,45.5621035709251,0,2,9680,0,1430375,0,8756,171.981458940375,39.8030134984009,90.9,235645,3229,72,4,0,26563,398,66.74,259,11.9,124.58
2022-10-23,2022,10,4,"Sunday",23,43,1,0,0,141.511768026453,7.57364409826757,89.8326862692712,3036.45766146845,35.0526541958273,0,0,6505,2,763998,0,7027,171.736936007101,43.1728647189451,90.3,100938,3428,69,4,1,24535,290,84.6,234,13.7,92.66
2022-10-24,2022,10,4,"Monday",24,43,0,0,0,141.440107131051,7.67968716653683,88.6080886902265,2981.75729162902,28.6063849742655,0,5,23496,0,723622,0,12990,173.54608452717,42.1015284670256,95,60396,1628,73,6,0,23750,255,93.14,185,10.3,423.35
2022-10-25,2022,10,4,"Tuesday",25,43,0,0,0,141.91206246553,7.70637902552015,89.6869064881274,2991.71862568645,35.9386538274386,0,4,14397,0,410115,0,11016,172.153468530196,42.0301050018024,85.4,287815,1654,61,4,1,22120,247,89.55,215,6.4,223.21
2022-10-26,2022,10,4,"Wednesday",26,43,0,0,0,142.028229863111,7.69982073669351,89.6906514648401,3011.02049003217,45.1606573482284,0.424803821261823,3,21311,2,1665975,0,6181,172.888472550568,40.821805216752,89.3,77899,2248,52,6,0,26373,290,90.94,225,6.3,315.72
2022-10-27,2022,10,4,"Thursday",27,43,0,0,0,142.354358915533,7.7488244146903,88.8470954646678,2988.69976135889,41.0197352113059,0.166677175793858,8,10651,1,350772,0,7142,173.712323892431,40.8459590598313,90.9,496215,2056,52,4,0,22552,332,67.93,276,8.4,128.64
2022-10-28,2022,10,4,"Friday",28,43,0,1,0,143.113588723551,7.86062200932274,88.4148280312796,3019.59385638522,32.476747265415,0,10,24110,2,1444805,0,5338,174.182013835788,41.4239390862829,92.5,252222,2388,55,6,0,28462,322,88.39,224,8.5,358.78
2022-10-29,2022,10,4,"Saturday",29,44,1,1,0,144.024208116442,7.70987466983611,88.8124743515102,3068.84425827756,37.8544289428525,0.154056609401491,8,11511,3,1163407,0,10657,175.43774425849,41.8248078882731,96.5,131307,2997,59,5,1,26988,381,70.83,249,12.2,154.1
2022-10-30,2022,10,4,"Sunday",30,44,1,1,0,143.514375699209,7.84031198016528,85.8715347615481,3055.41933146211,53.8135059868504,0.181429173729319,7,7138,3,538512,0,192,174.044220321059,42.6831072976979,96.8,186748,2740,74,8,0,24664,272,90.68,235,9.6,101.25
2022-10-31,2022,10,4,"Monday",31,44,0,1,0,144.174098765881,7.87667270070475,86.1807652040584,3031.06708792881,50.2103593042446,0,5,22474,3,1907197,0,14812,174.035669499988,41.2477051823961,91.6,63010,1174,66,9,0,29894,448,66.73,253,14.5,296.1
2022-11-01,2022,11,4,"Tuesday",1,44,0,0,1,144.777819550938,7.94680175769871,86.4407007584184,3021.85191283287,46.7927033304417,0.320650193391757,6,18483,1,1976249,0,6715,174.096135604352,41.5281195478623,92.4,181719,1413,46,6,0,26723,284,94.1,181,4.4,340.39
2022-11-02,2022,11,4,"Wednesday",2,44,0,0,1,145.650173660705,7.92275023213129,91.1137604205164,3010.53425843824,61.3762615282242,0.299439058774585,1,5349,1,1838700,0,2332,172.654331450577,42.5894789452804,90.1,239084,2096,48,4,0,22711,273,83.19,237,10.7,75.23
2022-11-03,2022,11,4,"Thursday",3,44,0,0,1,145.70693917082,8.12374679205174,92.3566614373454,3017.16452075376,56.923385677876,0,7,12282,0,696988,0,14236,173.791826248334,41.6057740845267,93.3,421931,2282,53,3,1,24844,283,87.79,176,7,232.61
2022-11-04,2022,11,4,"Friday",4,44,0,0,0,145.43726192986,8.0061582360432,94.3414040385877,3015.99862026885,50.2849390000624,0.0269334115409847,5,20763,3,567976,0,3974,175.999952985673,44.6391940491697,93.6,234383,2488,50,7,0,32430,355,91.35,216,11.4,320.42
2022-11-05,2022,11,4,"Saturday",5,45,1,0,0,145.21314613263,8.06714651084572,92.1175213441949,2976.97267435211,55.3973818194365,0.54127530583578,0,7936,1,735064,0,4045,174.878406191162,45.531634291923,97.4,451070,2839,74,5,0,27468,314,87.48,197,11.6,134.28
2022-11-06,2022,11,4,"Sunday",6,45,1,0,0,145.68774220468,8.16855563426151,89.5882054082519,2974.02821679901,39.1890233503434,0.237096708433635,1,14623,2,1472062,0,3067,174.636876779701,45.4975014711805,94,374019,2890,49,8,0,29094,312,93.25,175,8.3,278.53
2022-11-07,2022,11,4,"Monday",7,45,0,0,0,146.210912811938,8.15371458326581,88.8483325283848,2966.9981591289,39.0027181691042,0.148780616252801,7,9725,2,1191401,1,11078,173.112206909616,46.0225644659151,98.9,133837,1738,60,4,0,23582,303,77.83,275,6.8,117.88
2022-11-08,2022,11,4,"Tuesday",8,45,0,0,0,146.329955536927,8.21297773187593,85.6833772326121,2972.10942945547,50.4320107917446,0,0,6369,1,691749,0,12452,172.295982106094,46.0128396234641,91.2,364048,1176,59,9,0,25909,309,83.85,173,6.6,122.72
2022-11-09,2022,11,4,"Wednesday",9,45,0,0,0,147.007059215507,8.33212208833881,84.5422210351393,2985.06608911392,49.3499016642757,0.344719689758297,5,24901,5,685951,1,3341,172.544162372228,46.2972325612679,85.8,441319,3257,61,7,0,31690,353,89.77,201,3,412.95
2022-11-10,2022,11,4,"Thursday",10,45,0,0,0,146.971633778006,8.36030650665002,84.2679996875817,2965.59167906223,38.0339904719247,0,2,20742,1,1870204,0,1234,172.858669796747,45.4274237780226,86.9,335576,2838,57,12,0,28252,307,92.03,189,15,365.82
2022-11-11,2022,11,4,"Friday",11,45,0,0,0,147.538259955616,8.40918281959684,85.8723762317923,2945.79062618252,29.8781229651386,0.12990685584605,0,19237,2,505615,0,9510,172.661642953379,49.6521095797879,97.8,251895,2612,62,5,0,29200,337,86.65,231,6.1,277.59
2022-11-12,2022,11,4,"Saturday",12,46,1,0,0,147.745683683095,8.37200943782337,86.0644054638645,2959.14721280593,52.437337373585,0,2,14551,3,1269075,0,12481,172.598847251955,47.8976574611792,87.8,213759,2378,55,5,1,30418,444,68.51,274,12.2,177.02
2022-11-13,2022,11,4,"Sunday",13,46,1,0,0,147.082639015715,8.43229258163136,88.2004488286582,2991.04007051788,45.0732401777994,0.709184139266068,7,8891,0,897338,0,13085,173.276959145077,49.2446734545192,92.4,238443,1237,72,3,0,25939,387,67.03,342,6.1,86.66
2022-11-14,2022,11,4,"Monday",14,46,0,0,0,147.108914304639,8.49042301112205,85.9739700047647,2987.64222406623,49.4648734378978,0.685727834649706,1,23500,2,432491,0,8560,173.798750438624,50.5432535579812,86.1,412598,2549,58,5,0,27895,413,67.54,250,12.4,313.33
2022-11-15,2022,11,4,"Tuesday",15,46,0,0,0,147.994566973991,8.51326039379894,83.9671440682887,2995.87767649078,52.2646210337487,0.154326840745981,7,21225,2,1204033,0,1721,174.343003535153,50.2020698465467,90.6,426902,1529,74,5,0,28276,307,92.1,257,12.9,275.29
2022-11-16,2022,11,4,"Wednesday",16,46,0,0,0,148.518941894623,8.61991941408,87.1154553214932,3025.91719852298,50.834486798266,0.271604591051821,3,18615,3,1115528,0,10575,175.552198123123,51.8379991739054,87.6,460647,808,61,7,0,26748,291,91.92,226,7.2,274.56
2022-11-17,2022,11,4,"Thursday",17,46,0,0,0,147.742747874078,8.48313174209786,87.0230392495223,3065.53397657143,48.1083809297953,0.275821656460205,2,11892,2,1923085,1,9844,175.613369570061,51.3453784851065,92.4,282726,2220,46,4,0,25446,356,71.48,288,14.4,137.64
2022-11-18,2022,11,4,"Friday",18,46,0,0,0,147.285544732507,8.51013633327284,88.7071253751695,3104.74248220099,49.0114756838975,0,1,10266,1,958245,0,12410,174.616830738953,50.7368354946184,94.2,396736,2720,68,5,0,25469,316,80.6,201,7.8,170.25
2022-11-19,2022,11,4,"Saturday",19,47,1,0,0,146.819664709661,8.80457243922829,87.6771368530011,3081.41165850367,61.6601614778176,0.443565700855705,2,14882,1,1226850,0,11374,176.201063757338,48.9636283492538,85.3,477462,2351,58,4,0,28022,341,82.18,257,7.1,193.02
2022-11-20,2022,11,4,"Sunday",20,47,1,0,0,146.100318494065,8.8271115777093,88.221492498316,3079.20685979382,49.6166715008454,0.632533892168746,7,7757,0,529275,0,9874,176.85469681377,51.0545276522341,87,167219,915,50,3,0,24043,263,91.42,181,12,142.85
2022-11-21,2022,11,4,"Monday",21,47,0,0,0,145.753343494711,8.89524637716156,88.4412947131139,3105.10782321102,44.2230875639182,0,8,18303,1,150826,0,5907,177.593726430401,51.4037726176412,85.6,347928,3066,59,8,0,24769,291,85.12,247,14.9,247
2022-11-22,2022,11,4,"Tuesday",22,47,0,0,0,144.866868485856,8.76762455907879,88.8968923458486,3115.18054983799,43.5965104432133,0.866440214246265,6,17668,2,235929,0,5889,177.940391021388,53.6318371531433,96.2,150855,971,53,5,1,33113,374,88.54,331,5.7,177.93
2022-11-23,2022,11,4,"Wednesday",23,47,0,0,0,144.693972803071,8.69305377379831,87.757581223662,3139.19719629466,55.8895518630189,0.523008722686525,2,21309,1,1342357,0,14736,177.19430813266,54.5724677262608,96.6,391131,2818,58,4,1,34707,399,86.98,322,8.3,220.59
2022-11-24,2022,11,4,"Thursday",24,47,0,0,0,144.588678303922,8.62951666908666,85.3777406083841,3155.78388668067,50.5298296992811,0,5,19819,1,1235970,0,12663,176.626835938921,57.2978376999945,90.7,391920,3119,49,2,0,32866,495,66.4,316,10.6,209.06
2022-11-25,2022,11,4,"Friday",25,47,0,0,0,143.806859226121,8.59600414732473,87.4478075600914,3176.47899834342,41.2941155300329,0.32096297993298,3,19731,2,345760,0,10221,175.21952260428,58.8080100411332,85.7,450071,2643,63,5,1,35418,429,82.56,263,12.4,250.08
2022-11-26,2022,11,4,"Saturday",26,48,1,0,0,145.139195924426,8.49930562848549,86.8796483349508,3199.16880470834,39.4584259642872,0.297367084472554,7,5555,1,1189251,0,9991,176.050911847629,59.7846650978465,95.9,98982,888,48,5,0,31669,442,71.65,282,14,65.66
2022-11-27,2022,11,4,"Sunday",27,48,1,0,0,145.728941110432,8.4671475560851,90.9373269596969,3189.69819693342,47.2964703628344,0.220948117299837,2,5158,3,481159,0,12241,176.645129976033,57.6872986685366,94.4,351942,3361,49,5,0,32031,365,87.76,317,7.7,54.24
2022-11-28,2022,11,4,"Monday",28,48,0,1,0,145.683903514397,8.68556444698019,89.8406522560866,3162.1452944859,39.0724020873346,0.489049238666571,7,6711,2,1284606,1,1289,175.454059878729,59.4680150189544,97,259132,2293,60,4,0,28027,377,74.34,220,4.4,101.68
2022-11-29,2022,11,4,"Tuesday",29,48,0,1,0,145.726837778355,8.94073122761773,90.7907902502187,3164.98184021797,48.3584349883768,0,1,20177,3,804263,1,13304,176.011217808433,59.385735583963,88.9,103027,3130,69,6,0,34417,386,89.16,285,6.1,235.99
2022-11-30,2022,11,4,"Wednesday",30,48,0,1,0,145.73756757926,9.03423812084458,96.9432723616143,3169.22671906831,41.3518913635782,0.142476418708258,3,10276,1,547618,0,11986,174.180987566969,60.0438826446336,95.6,78917,2439,74,4,0,30982,455,68.09,345,4.6,99.29
2022-12-01,2022,12,4,"Thursday",1,48,0,0,1,145.009040633694,8.99603949475517,96.8526424220519,3173.95240656544,50.9207467191544,0.124543805428737,5,12242,1,1060245,0,14534,173.222399087438,58.8398932329873,97.7,191826,1617,73,2,0,24789,268,92.5,155,14.6,263.27
2022-12-02,2022,12,4,"Friday",2,48,0,0,1,144.795466660357,8.93415126654438,96.9132362392419,3202.05742474091,52.6291602730411,0.353158728118195,9,24807,1,548728,1,8264,173.39026862416,58.8263080290679,87.8,225107,3155,71,4,0,33652,438,76.83,318,2.1,260.03
2022-12-03,2022,12,4,"Saturday",3,49,1,0,1,143.747876680077,8.88838981622011,94.4718355258695,3125.60482206334,71.4059620460132,0.698026834731042,9,20909,1,1989323,0,548,173.053351942233,60.5297016944784,94.2,291824,2097,65,6,0,31982,403,79.36,312,12.1,223.39
2022-12-04,2022,12,4,"Sunday",4,49,1,0,0,142.992060071665,9.08660137399448,90.0159486127083,3103.40032275326,63.8790375870919,0.24743492105658,7,12512,1,548325,0,8807,173.005419838662,61.7443770729471,86.7,171636,1010,70,6,0,30552,455,67.15,397,12.8,105.05
2022-12-05,2022,12,4,"Monday",5,49,0,0,0,143.026892918902,9.02056534339906,87.1316332728682,3133.86538015337,59.7115274862542,0,5,24288,2,1336188,1,13187,172.903153818157,62.7992988080643,85.5,387132,2926,61,8,0,29792,408,73.02,291,10.2,278.21
2022-12-06,2022,12,4,"Tuesday",6,49,0,0,0,143.670677523686,9.14899017802695,89.6022833778936,3094.86656209894,49.9587590566363,0,2,16019,2,1538234,0,8736,173.401065006426,62.060639630037,96.9,171695,3386,68,6,0,28716,370,77.61,264,4.1,202.26
2022-12-07,2022,12,4,"Wednesday",7,49,0,0,0,143.936279444407,9.18073358665655,89.8246458435814,3105.49251210149,54.7992653083681,0.353136944480794,6,16900,2,790997,0,7938,175.272562479005,61.7562222631831,89.1,117878,2125,50,4,0,29114,360,80.87,256,4.1,220.05
2022-12-08,2022,12,4,"Thursday",8,49,0,0,0,144.107946274707,9.10498299974198,89.3881716972157,3112.70410826449,75.160067879579,0.0638991452164543,6,14001,4,614535,0,6393,175.532077149487,61.9297534963951,90.5,300446,3483,66,6,1,30362,356,85.29,222,6.3,210.23
2022-12-09,2022,12,4,"Friday",9,49,0,0,0,143.618879037789,9.36459254487365,88.342368145381,3081.18252561135,73.8235010217915,0,7,12090,2,920534,1,5206,175.422438148114,63.0445911607221,90.5,357337,2388,53,3,0,31035,328,94.62,273,2.9,147.62
2022-12-10,2022,12,4,"Saturday",10,50,1,0,0,143.759178949225,9.33216656947055,88.8003151752256,3048.66224521624,56.1384185089561,0,0,6804,1,642766,0,10395,175.748806388172,61.7345926578353,92,378910,2091,62,5,0,28267,404,69.97,256,2.6,88.59
2022-12-11,2022,12,4,"Sunday",11,50,1,0,0,143.220578021104,9.2926256847107,85.6267618275563,3016.57341332677,46.7640940851637,0.818850600571018,8,21249,0,877694,0,3703,175.690486602846,61.5723589123683,98.2,104134,1188,64,1,0,32807,394,83.27,237,2,298.86
2022-12-12,2022,12,4,"Monday",12,50,0,0,0,143.969542101688,9.39442386046581,86.2200210054809,3015.85956542067,68.2992924835056,0.31034900104746,5,10890,3,942642,0,13761,176.505369014661,65.0522208074801,95.7,386385,2115,74,6,0,26052,384,67.84,276,9.3,131.52
2022-12-13,2022,12,4,"Tuesday",13,50,0,0,0,144.76504029012,9.40051854766054,89.6600562437725,3015.90913269696,57.2752503362592,0.456003776499125,5,18202,1,1442531,0,10982,175.491313381327,63.4375366912239,96.9,426610,1866,52,5,0,29513,346,85.3,297,13.8,204.29
2022-12-14,2022,12,4,"Wednesday",14,50,0,0,0,144.22074298356,9.25718630643388,85.1467284380323,3035.72135932541,55.2369188047884,0,6,17554,0,782835,0,10457,174.826458805743,63.3078531700975,96.5,322263,3021,50,1,1,28359,307,92.37,267,13.2,219.15
2022-12-15,2022,12,4,"Thursday",15,50,0,0,0,143.364012527128,9.17822634179385,87.1154707921792,2997.6638121083,70.3230309522199,0.429141632040238,1,23434,3,308727,0,5972,173.860293226283,63.6502147569637,95.7,56349,2780,61,5,0,31224,395,79.05,347,10.7,225.11
